"","pref","year","prov","mayor_term","invest","state_share","soe_share","local_share","local_soe_share","nonlocal_soe_share","nonlocal_nonsoe_share","local_nonsoe_share","invest_l","mayor_term1","mayor_age","gender_fem.y","ethnicity.y","edu_onjob.y","lgdp_pc","lpopul","lfiscal","distCity","industryOptionalName","projName","first_con_mayor","projRid","cooperationTerm","returnMode","local_size","soe_size","local_soe_size","local_nonsoe_size","local_size_l","local_soe_size_l","local_nonsoe_size_l","soe_size_l","type"
"3196","信阳市",2017,"河南省",2,739146000,NA,NA,NA,NA,NA,NA,NA,20.4210060236753,2,54,0,0,18,10.3651124278545,6.81124437860129,13.7605706226565,411500,"景观绿化","河南省羊山森林植物园PPP项目",1,"df20c2c4ac4f45b693eac31c6fd2179b",17,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"3197","张掖市",2017,"甘肃省",6,243040000,0,0,0,0,0,0,0,19.3087365968117,6,51,0,0,18,10.396016814019,4.87519732320115,12.5097486307363,620700,"义务教育","甘肃省张掖市甘州区思源实验学校建设项目",0,"ed1aacae58a144d7972f42f08c7c1afb",10,"3",0,0,0,0,0,0,0,0,"Education"
"3198","宿州市",2017,"安徽省",1,408328100,NA,NA,NA,NA,NA,NA,NA,19.8275815758663,1,52,0,0,21,10.0969962987206,6.4831073514572,13.7707725726174,341300,"污水处理","安徽省宿州市灵璧县乡镇污水处理工程 PPP 项目",0,"b2708e63fffe4d3dbfb257b1adaaa431",21,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3199","南阳市",2017,"河南省",2,540089900,NA,NA,NA,NA,NA,NA,NA,20.1072461651476,2,54,0,0,18,10.3420650120945,7.08590146436561,14.328740090026,411300,"湿地保护","河南邓州湍河国家湿地公园及防护林建设工程PPP项目",0,"ad89bdc5ee4c415dbfd91157cc488f99",10,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3200","孝感市",2017,"湖北省",1,4.418e+09,NA,NA,NA,NA,NA,NA,NA,22.2089529419443,1,50,0,0,16,10.3808391194444,6.25958146406492,14.0719233010568,420900,"景观绿化","湖北省孝感市云梦县城市基础设施投资建设运营（绿化工程）PPP项目",1,"af95d80041b74099b9d46ae25eb05cb1",18,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"3201","郑州市",2017,"河南省",2,1402230000,NA,NA,NA,NA,NA,NA,NA,21.0613296634591,2,53,0,0,12,11.3399283005966,6.71780469502369,16.1292168802008,410100,"一级公路","G310巩义境（焦桐高速至回郭镇段）改建工程",0,"b35a7ddc445a490a80226c90a6873d7e",22,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3202","随州市",2017,"湖北省",5,255300000,10,0,0,0,0,0,0,19.3579498822117,5,42,0,0,18,10.5662012984751,5.52942908751142,13.0291268461041,421300,"管网","随州市绕城南路地下综合管廊PPP项目",0,"bf5cf47509314c8f85db0b4af6a0228e",26,"3",0,0,0,0,0,0,0,0,"Energy"
"3203","西安市",2017,"陕西省",2,778464600,NA,NA,NA,NA,NA,NA,NA,20.4728340761428,2,54,0,0,18,11.1754507260114,6.71538338633468,15.6734720077638,610100,"供水","西安曲江临潼度假区应急供水及市政道路工程PPP项目",0,"c02525370fe44fac868f0c5c9bde27f0",10,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"3204","台州市",2017,"浙江省",5,460200000,0,0,0,0,0,84.38,0,19.9471717355655,5,51,0,0,21,11.0711127124912,6.39692965521615,15.048897008366,331000,"其他","浙江省玉环市楚门镇市政基础设施建设PPP项目",0,"c4bb3241740f4065b1f75225bf013bc3",13,"1",0,0,0,0,0,0,0,0,"Constrcution"
"3205","红河哈尼族彝族自治州",2017,"云南省",1,338125600,0,0,1.01,1.01,0,0,1.01,19.6389279820551,1,46,1,1,12,NA,NA,NA,532500,"综合治理","云南省红河州个旧市鸡街镇工业废渣集中处置场政府和社会资本合作（PPP）项目",1,"c9c909cc9e384b8f82dc2b71bda3c673",15,"2",341506856,0,341506856,341506856,19.6488783158365,19.6488783158365,19.6488783158365,0,"City Management"
"3206","信阳市",2017,"河南省",2,3086080000,0.92,0.92,8.21,8.21,0,6.16,7.29,21.850167514077,2,54,0,0,18,10.3651124278545,6.81124437860129,13.7605706226565,411500,"市政道路","河南省信阳市中心城区市政路桥建设工程PPP项目",1,"c51d41511ce74bbc8ee5973f0e990dda",17,"1",25336716800,2839193600,25336716800,22497523200,23.9555204375808,23.9555204375808,23.836671060142,21.7667859054901,"Public Transportation"
"3207","郑州市",2017,"河南省",2,1978200000,0,0,0,0,0,0,0,21.40545317727,2,53,0,0,12,11.3399283005966,6.71780469502369,16.1292168802008,410100,"市政道路","巩义市城区基础设施完善提升PPP项目",0,"c597e3d7e47344c8ba3cbfdb84365ea5",22,"1",0,0,0,0,0,0,0,0,"Public Transportation"
"3208","淮安市",2015,"江苏省",4,776800000,0,78.58,0,78.58,78.58,8,0,20.4706934749414,4,53,0,0,21,NA,NA,NA,320800,"水库","淮安市区备用水源工程项目",0,"cfa48439074d43f585c2aca08d981f15",20,"1",0,61040944000,61040944000,0,0,24.8348106890881,0,24.8348106890881,"Water Conservancy"
"3209","阿克苏市",2017,"新疆维吾尔自治区",6,886321100,NA,NA,NA,NA,NA,NA,NA,20.6025898582627,6,49,0,1,18,NA,NA,NA,652900,"智慧城市","新疆维吾尔自治区阿克苏地区数字阿克苏地理空间数据服务平台建设PPP项目",0,"dbbe828538e54c6b83f4e21787b25a10",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Science & Technology"
"3210","唐山市",2017,"河北省",3,1014830000,40,40,40,40,0,40,0,20.7379869477278,3,52,0,0,18,11.3051507064113,6.63331843328038,15.0826550434775,130200,"其他","河北唐山海港经济开发区基础设施及配套工程ppp项目",0,"de536a42fe934a8daff357f977a06e59",12,"3",40593200000,40593200000,40593200000,0,24.4268664018664,24.4268664018664,0,24.4268664018664,"Others"
"3211",NA,2017,"中央",NA,1.5e+09,NA,NA,NA,NA,NA,NA,NA,21.1287309450546,NA,NA,NA,NA,12,NA,NA,NA,NA,"体育","国家体育总局上海国际帆船港金泽帆船运动体育休闲小镇一期工程",NA,"e531a4d7d3704737806f1ac2a0f690bf",20,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Sports"
"3212","绥化市",2017,"黑龙江省",1,598344200,8.44,0,8.44,8.44,0,0.76,8.44,20.2096767316135,1,54,0,0,12,10.0903404937493,6.29710931993394,13.2321464989077,231200,"其他","望奎县 2017 年农村公路升级改造工程 PPP项目",1,"e824bba0074a42e287737fb08a1217e4",12,"1",5050025048,0,5050025048,5050025048,22.3426590404194,22.3426590404194,22.3426590404194,0,"Housing"
"3213","锡林郭勒盟",2017,"内蒙古自治区",1,401910000,NA,NA,NA,NA,NA,NA,NA,19.8117387409213,1,50,0,1,18,NA,NA,NA,152500,"供热","内蒙古自治区锡林浩特市供热管网综合改造及园区基础设施建设项目",1,"ead04967c3fa4aba827c9dc9e9d5a83d",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Energy"
"3214","湘潭市",2017,"湖南省",2,521318600,14.9,0,14.9,14.9,0,80,14.9,20.0718719291325,2,46,0,0,21,11.096591504297,5.66988092298052,14.4386654392042,430300,"其他","湖南省湘潭市经开区高端汽车零部件产业园标准厂房及基础设施建设PPP项目",0,"ec52f428e584445d822ffec9edaf63ad",15,"3",7767647140,0,7767647140,7767647140,22.7732331422127,22.7732331422127,22.7732331422127,0,"Constrcution"
"3215","宜宾市",2016,"四川省",1,1506080500,3.5,15.2,18.7,18.7,0,19.97,3.5,21.1327764177508,1,54,0,0,18,10.4358789542167,6.31369296331235,13.954991591323,511500,"隧道","四川省宜宾市南部新区至临港快速通道项目打营盘山隧道及连接线工程项目",1,"db53fcb542574d23b82dc15896525ad8",15,"1",28163705350,22892423600,28163705350,5271281750,24.0612999416469,24.0612999416469,22.3855393864359,23.8540718456467,"Public Transportation"
"3216","昆明市",2016,"云南省",4,714220000,0,0,0,0,0,0,0,20.3867015960929,4,54,0,0,18,10.9963500092236,6.31999461374202,15.4293708771265,530100,"市政道路","云南省昆明市东川区城市人居环境提升改造工程政府和社会资本合作项目",0,"e35d033bd9c44cc9912a43c8eadfdeb6",12,"3",0,0,0,0,0,0,0,0,"Public Transportation"
"3217","襄阳市",2017,"湖北省",3,1.978e+09,NA,NA,NA,NA,NA,NA,NA,21.4053520701469,3,52,0,0,12,NA,NA,NA,420600,"其他","湖北省襄阳市谷城县茨河“康养田园综合体+”项目",0,"abab3a5c33fc43be8715758ac2ef9eb6",21,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Others"
"3218","遵义市",2016,"贵州省",2,385100000,NA,NA,NA,NA,NA,NA,NA,19.7690135987851,2,49,0,0,21,10.4666114655132,6.6762644861801,14.3899333224083,520300,"文化旅游","贵州省遵义市余庆县强渡乌江主题文化创意园（一期）PPP 项目",0,"ac90816fdc7a43aabc476eaf423f9707",10,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Tourism"
"3219","鸡西市",2017,"黑龙江省",3,84426900,10,10,10,10,0,90,0,18.2513966291648,3,54,0,0,18,10.2628040046183,5.19849703126583,12.8031823818931,230300,"污水处理","黑龙江省虎林市污水处理厂二期工程",0,"abc4c8cd6b084951a728eab0c65c25cd",20,"3",844269000,844269000,844269000,0,20.5539817233433,20.5539817233433,0,20.5539817233433,"Environment"
"3220","洛阳市",2016,"河南省",2,112790000,NA,NA,NA,NA,NA,NA,NA,18.5410382406161,2,51,0,0,21,10.8530583096451,6.5909189891,14.8687373300671,410300,"文化场馆","河南省洛阳市新安县千唐志斋博物馆新馆建设项目",0,"be6170eccabd43a5a5d8feafaee908b1",15,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Culture"
"3221","郑州市",2016,"河南省",1,4.03e+09,0,0,0,0,0,0,0,22.117032212905,1,52,0,0,12,11.2538826782831,6.69763900303669,16.0592972106569,410100,"市政道路","郑州市民文化服务区18条道路PPP项目",0,"acf785e180f147b4941dfcb5e4e3778b",17,"1",0,0,0,0,0,0,0,0,"Public Transportation"
"3222",NA,2017,"天津市",NA,17622099200,NA,NA,NA,NA,NA,NA,NA,23.5924195877021,NA,NA,NA,NA,12,NA,NA,NA,NA,"轨道交通","天津市地铁8号线一期工程PPP项目",NA,"b106459ddcc844549f0fc0f73a1ec9e9",26,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3223","崇左市",2017,"广西壮族自治区",5,18770000,0,0,0,0,0,0,0,16.7477704085627,5,46,0,0,21,10.5230151032223,5.52545293913178,12.9179655224825,451400,"垃圾处理","广西壮族自治区崇左市扶绥县农村生活垃圾村收镇运PPP项目",1,"bbcff820702248cea1a9475f0f9e278b",30,"1",0,0,0,0,0,0,0,0,"Environment"
"3224","阿勒泰市",2017,"新疆维吾尔自治区",6,1106900000,NA,NA,NA,NA,NA,NA,NA,20.8248291523559,6,54,0,1,18,NA,NA,NA,654300,"生态旅游","新疆维吾尔自治区阿勒泰市戈宝睡眠养生小镇PPP项目（一期）",0,"b58c81996c6d411b8faa10911fcbb82a",30,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3225","长沙市",2016,"湖南省",3,2.331e+09,NA,NA,NA,NA,NA,NA,NA,21.569563197,3,53,0,0,18,11.6565321806361,6.52262206984589,15.7881277353046,430100,"其他","湖南省长沙高新区综合管廊试点和廖家坪市政道路PPP项目",0,"ba67e992276f4e48b4d7c5e91dbdd09d",13,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Others"
"3226","咸宁市",2017,"湖北省",1,1000840000,NA,NA,NA,NA,NA,NA,NA,20.7241054843439,1,54,0,0,12,10.6925583610662,5.71702770140622,13.6332689979705,421200,"其他","湖北省咸宁市通城县+通城经济开发区基础设施及配套服务（产业园一期）项目",0,"ba954fbf97994218a496d57da1e8d865",18,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Others"
"3227","驻马店市",2017,"河南省",3,1074613500,NA,NA,NA,NA,NA,NA,NA,20.7952268989942,3,52,0,0,18,10.2507937464708,6.85540879860993,13.8679720697201,411700,"一级公路","省道328遂平县城至嵖岈山段改建工程",0,"d0e3c71aa0094f69b4b0526e36418e34",15,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3228","长春市",2017,"吉林省",1,296135100,5,0,100,100,0,0,100,19.5063263270798,1,54,0,0,18,11.2826817671657,6.62406522779989,15.2397876065845,220100,"市政道路","吉林省长春市汽车经济技术开发区 2017 年道路维修工程PPP项目",0,"ce3fad747f974644bf60c8c161095bf9",12,"1",29613510000,0,29613510000,29613510000,24.1114965131017,24.1114965131017,24.1114965131017,0,"Public Transportation"
"3229","转型综合改革示范区",2017,"山西省",NA,2317009000,NA,NA,NA,NA,NA,NA,NA,21.5635429667223,NA,NA,NA,NA,12,NA,NA,NA,141200,"其他","山西省山西转型综合改革示范区潇河产业园区太原起步区小牛线管廊及人民路PPP项目",NA,"cbf7d0b12ec04971b5624e5a813e014e",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Others"
"3230","兴安盟",2017,"内蒙古自治区",1,160323500,0,0,0,0,0,75,0,18.8927042069598,1,46,0,1,16,NA,NA,NA,152200,"污水处理","内蒙古自治区兴安盟科右前旗工业园区污水处理厂日处理3万立方米污水新建项目",0,"d2f2c6eba0da472fab2f5295a4fc8e12",30,"1",0,0,0,0,0,0,0,0,"Environment"
"3231","惠州市",2016,"广东省",4,540188400,NA,NA,NA,NA,NA,NA,NA,20.1074285255639,4,50,0,0,18,11.1009039102628,5.87793184099015,15.0393398116674,441300,"旅游配套设施","高潭革命老区“建成三个基地办好十件实事”PPP项目",1,"cae4ad8ad7454abf948dfe9da8a8f8ed",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Tourism"
"3232","温州市",2016,"浙江省",1,362852500,0,10,0,10,10,90,0,19.7095069735641,1,51,0,0,12,10.8354547637953,6.69852696017711,15.2094592994273,330300,"普通高中","浙江省温州市瑞安市东新产城高级中学PPP项目",1,"e6b26ba9e6bb471f870d6b4f218bdce0",11,"3",0,3628525000,3628525000,0,0,22.0120920668337,0,22.0120920668337,"Education"
"3233","玉林市",2016,"广西壮族自治区",3,483840000,0,0,0,0,0,36.17,0,19.9972648315154,3,53,0,0,12,10.1442352377987,6.56629261084571,13.7866984468795,450900,"污水处理","广西壮族自治区玉林市兴业县环境综合治理PPP项目",1,"da55bccf5d214929a33fa0058f30ab04",30,"3",0,0,0,0,0,0,0,0,"Environment"
"3234","巴音郭楞蒙古自治州",2017,"新疆维吾尔自治区",1,8853560000,NA,NA,NA,NA,NA,NA,NA,22.9040854749684,1,55,0,1,12,NA,NA,NA,652800,"一级公路","巴音郭楞蒙古自治州S340哈尔莫敦至巴音郭楞等十个公路项目（C项目包）",0,"dcf7891363984556a75e8b72dcbcbae1",34,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3235","长沙市",2016,"湖南省",3,2208148800,1.13,46.42,46.42,46.42,0,0,0,21.5154203543949,3,53,0,0,18,11.6565321806361,6.52262206984589,15.7881277353046,430100,"市政道路","湖南省长沙市长沙市望城区交通基础设施建设PPP项目",0,"e16ed3b851f44ef48e6f6a06aa08c70d",13,"1",102502267296,102502267296,102502267296,0,25.353150755251,25.353150755251,0,25.353150755251,"Public Transportation"
"3236","平顶山市",2017,"河南省",1,300001800,0,0,0,0,0,7.56,0,19.5192990326025,1,55,0,0,18,10.5107499939389,6.34212141872115,14.0343271615273,410400,"医养结合","河南省平顶山市叶县盐都养老院PPP项目",1,"dfb78cf7a67241ae9abd2a0b91409d49",30,"2",0,0,0,0,0,0,0,0,"Health"
"3237","襄阳市",2014,"湖北省",4,643219500,NA,NA,NA,NA,NA,NA,NA,20.2819965925337,4,52,0,0,18,NA,NA,NA,420600,"医院","湖北省襄阳市老河口市第一医院建设PPP项目",0,"e918af5ae08c4d35a9e6fc2284886f4f",23,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Health"
"3238","信阳市",2016,"河南省",1,273800000,25,0,93.33,93.33,0,0,93.33,19.4279084708186,1,53,0,0,18,10.3141723476785,6.80012552388027,13.7215547605699,411500,"农产品交易中心","河南省信阳市固始县大别山农产品（果品）批发市场建设PPP项目",1,"b444e7f8067a4378918853653a61dfda",20,"2",25553754000,0,25553754000,25553754000,23.9640500704354,23.9640500704354,23.9640500704354,0,"Agriculture"
"3239","延安市",2017,"陕西省",1,594404100,NA,NA,NA,NA,NA,NA,NA,20.203069949056,1,54,0,0,21,10.7851868396407,5.46806014113513,14.0820690910996,610600,"停车场","陕西省延安市中心城区停车楼（场）建设PPP项目",1,"b13031df74e94359b1ebda929ee7382a",30,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3240","长春市",2016,"吉林省",5,324165400,0,0,100,100,0,0,100,19.5967644373261,5,55,0,0,21,11.2026432558393,6.6251668783961,15.1719159098303,220100,"体育","吉林省长春市农安县公共体育馆PPP项目",0,"af0077c9473a4c2fb886b15dd64fee8f",22,"3",32416540000,0,32416540000,32416540000,24.2019346233451,24.2019346233451,24.2019346233451,0,"Sports"
"3241","晋城市",2017,"山西省",1,113840000,10,48,10,58,48,42,10,18.5503045117459,1,55,0,0,18,10.7204219298701,5.39362754635236,13.7025982659535,140500,"污水处理","山西省晋城市高平市第二生活污水处理厂工程 PPP 项目",1,"afb21105883a49b3993276cdf4793ab0",26,"1",1138400000,5464320000,6602720000,1138400000,20.8528896056183,22.6107475224437,20.8528896056183,22.4215055228368,"Environment"
"3242","株洲市",2017,"湖南省",2,1560899600,3.13,0,3.13,3.13,0,28,3.13,21.1685281586662,2,50,0,0,18,11.0361952629748,6.00141487796115,14.9559433824443,430200,"市政道路","湖南省株洲市芦淞区株洲航空城基础设施PPP项目",0,"b019f99780de4fedb9afb744613c003a",20,"1",4885615748,0,4885615748,4885615748,22.3095611634229,22.3095611634229,22.3095611634229,0,"Public Transportation"
"3243","龙岩市",2017,"福建省",1,250050000,NA,NA,NA,NA,NA,NA,NA,19.3371714558292,1,55,0,0,18,11.1893260173316,5.74939298590825,14.0886960610633,350800,"其他","福建省龙岩市漳平市中国·漳平户外休闲木竹制品孵化园PPP项目",1,"bd50eed4a44a4abeb1da2ad652b71bbd",15,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Others"
"3244","梅州市",2016,"广东省",5,187239700,NA,NA,NA,NA,NA,NA,NA,19.0479001721731,5,48,0,0,18,10.0058184836336,6.29856314291564,13.850790825441,441400,"污水处理","蕉岭县生活污水处理设施全县捆绑PPP项目",0,"c6fec0d97d67484a97d8e0e0b15dd436",25,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3245","楚雄彝族自治州",2016,"云南省",6,264364200,NA,NA,NA,NA,NA,NA,NA,19.3928382558666,6,57,1,1,18,NA,NA,NA,532300,"防洪","云南省楚雄州元谋县龙川江牛街至黄瓜园大桥段河道治理、龙川江城区段景观气动盾型闸2件新建水利工程",0,"c8d6203096174c2c8134a3ef9a829084",12,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"3246","荆州市",2017,"湖北省",1,405041700,NA,NA,NA,NA,NA,NA,NA,19.8195005827335,1,47,0,0,12,10.3190679943854,6.4707995037826,13.9591683797971,421000,"一级公路","234 国道石首市梅家咀至高基庙（鄂湘界）段改扩建工程,",1,"c229aa2ecefa439090b6c39b889aff34",12,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3247","铜仁市",2017,"贵州省",2,3.156e+09,NA,NA,NA,NA,NA,NA,NA,21.87257123993,2,54,0,0,12,10.2170566459398,6.08904487544685,13.3382647674615,520600,"文化旅游","贵州省铜仁市沿河土家族自治县贵州沿河淇滩文化旅游综合开发PPP项目",0,"c0377e56002847e1a77589e06f682c6d",33,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Tourism"
"3248","长春市",2017,"吉林省",1,34963220000,0,0,100,100,0,0,100,24.2775624887555,1,54,0,0,18,11.2826817671657,6.62406522779989,15.2397876065845,220100,"其他","长春新区新型城镇化建设项目（一期）",0,"c0e57b9cd304450380641e7db9d708b7",22,"3",3.496322e+12,0,3.496322e+12,3.496322e+12,28.8827326747439,28.8827326747439,28.8827326747439,0,"Constrcution"
"3249","扬州市",2015,"江苏省",4,2403163000,10,0,30,30,0,30,30,21.6000516232771,4,59,0,0,18,11.3224184989323,6.13404859056377,5.68762531456273,321000,"体育","江苏省扬州市仪征市铜山体育小镇片区开发建设项目",1,"cad61cb8925b4dd9a7da751ff8ca5c38",25,"3",72094890000,0,72094890000,72094890000,25.0012490049531,25.0012490049531,25.0012490049531,0,"Sports"
"3250","雅安市",2017,"四川省",4,3.7e+08,NA,NA,NA,NA,NA,NA,NA,19.7290135636025,4,56,0,0,18,10.472629253125,5.04342511691925,12.6816606530698,511800,"其他","四川省雅安市芦山县龙门至宝盛至大川旅游公路工程",1,"bfb4a46e72a84d0dbdcb2dc10ce7e36b",16,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Tourism"
"3251","九江市",2017,"江西省",1,255536400,NA,NA,NA,NA,NA,NA,NA,19.3588754232142,1,54,0,0,18,10.6767851272789,6.25382881157547,14.7730169348682,360400,"园区开发","永修县有机硅产业孵化基地PPP项目",0,"c78469eb982746c39de7db807cc7c4b8",14,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"3252","黄冈市",2017,"湖北省",1,371076000,NA,NA,NA,NA,NA,NA,NA,19.7319174513445,1,48,0,0,18,10.2173124050891,6.61606518513282,13.9938609066054,421100,"污水处理","蕲春县乡镇生活污水治理工程PPP项目",0,"c9af3732f68a4161b12ba3373baf55eb",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3253","毕节市",2015,"贵州省",3,102320000,0.3,0,0.3,0.3,0,1,0.3,18.4436157152349,3,45,0,0,18,NA,NA,NA,520500,"垃圾处理","贵州省毕节市织金县城乡生活垃圾收运系统工程PPP项目",0,"e025df78dc394b6ea0da6b282f252210",30,"3",30696000,0,30696000,30696000,17.2396429434865,17.2396429434865,17.2396429434865,0,"Environment"
"3254","益阳市",2016,"湖南省",1,660117400,0,0,0,0,0,15,0,20.3079282559541,1,50,0,0,12,10.3344904444321,6.17549297969362,13.4383675653857,430900,"医院","湖南省益阳市桃江县人民医院南院院区建设PPP项目",0,"d5e4ec95e61a44d689c2af6486c11eb2",15,"3",0,0,0,0,0,0,0,0,"Health"
"3255","咸宁市",2017,"湖北省",1,315220000,25,25,25,25,0,75,0,19.5687813657117,1,54,0,0,12,10.6925583610662,5.71702770140622,13.6332689979705,421200,"污水处理","崇阳县乡镇生活污水处理",0,"e5411ed012e540c59be7f485269fd4c5",30,"1",7880500000,7880500000,7880500000,0,22.7876571907068,22.7876571907068,0,22.7876571907068,"Environment"
"3256","双鸭山市",2015,"黑龙江省",2,2.79e+08,NA,NA,NA,NA,NA,NA,NA,19.4467223397856,2,50,0,0,18,10.2738089585087,5.00394630594546,2.91543828431189,230500,"垃圾发电","黑龙江省双鸭山市垃圾焚烧发电项目",1,"e60036c208df45dd8051d5cd9bc7d7ee",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3257","衡水市",2016,"河北省",5,8e+07,0,0,100,100,0,0,100,18.1975371926382,5,51,0,0,21,10.2235036988118,6.11425723569485,13.6935180498976,131100,"垃圾处理","河北省衡水市武邑县城乡环卫一体化项目",0,"b9ebacdc4f994a3bad62fce507ace4bf",8,"3",8e+09,0,8e+09,8e+09,22.8027073787512,22.8027073787512,22.8027073787512,0,"Environment"
"3258","柳州市",2016,"广西壮族自治区",1,33401400,NA,NA,NA,NA,NA,NA,NA,17.3241083732361,1,48,0,0,18,10.9830699152974,5.9444253491022,14.1985698534275,450200,"污水处理","广西壮族自治区柳州市鹿寨县2016年农村环境综合整治工程项目",1,"b74092b4c30d4a1e8032656f7d702c17",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3259","崇左市",2017,"广西壮族自治区",5,4918499500,0,0,0.01,0.01,0,0,0.01,22.3162693412601,5,46,0,0,21,10.5230151032223,5.52545293913178,12.9179655224825,451400,"园区开发","广西壮族自治区崇左市崇左·龙赞东盟国际林业循环经济产业园（一期）PPP项目",1,"d39ca9a022f34039b8927074db3a754e",30,"3",49184995,0,49184995,49184995,17.7110991756034,17.7110991756034,17.7110991756034,0,"Constrcution"
"3260","南阳市",2017,"河南省",2,521137600,NA,NA,NA,NA,NA,NA,NA,20.071524672333,2,54,0,0,18,10.3420650120945,7.08590146436561,14.328740090026,411300,"园区开发","河南省邓州市产业孵化园二期建设管理维护PPP项目",0,"c6d53fae0aa4402d9f24d359604c9d03",11,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"3261","承德市",2017,"河北省",3,505180000,0,0,0.29,0.29,0,0,0.29,20.0404253593751,3,55,1,0,18,10.6149902353804,5.94803498918065,13.6186814740543,130800,"二级公路","河北省承德市滦平县金山岭高速出口至侯营子段道路改建工程",0,"c75f57fe7e3243248bfb68f5327d5275",15,"1",146502200,0,146502200,146502200,18.8025510101993,18.8025510101993,18.8025510101993,0,"Public Transportation"
"3262","朔州市",2014,"山西省",1,1494500000,NA,NA,NA,NA,NA,NA,NA,21.1250575396883,1,50,0,0,18,10.9851062648277,5.16135151147488,4.55702981066016,140600,"医院","山西省朔州市大医院建设PPP项目",1,"caed412f29cd4d3b91e791baf68bb66b",25,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Health"
"3263","阳泉市",2016,"山西省",1,5709770000,0,0,0,0,0,13.33,0,22.4654445795929,1,53,0,0,18,10.6616731292753,4.88401330977267,12.9982616709273,140300,"一级公路","山西省阳泉市国道307、207线阳泉市绕城改线工程PPP项目",0,"cb6461a017b940a98dfe0a30e8458d1d",33,"3",0,0,0,0,0,0,0,0,"Public Transportation"
"3264","扬州市",2017,"江苏省",1,5501640000,NA,NA,NA,NA,NA,NA,NA,22.4283120665557,1,53,0,0,18,11.5043992196258,6.13556489108174,15.0547539763721,321000,"其他","江苏省高邮市中国光明小镇 PPP项目",1,"c929e9c992e04b438b74902d97b3edf5",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Others"
"3265","宿州市",2017,"安徽省",1,686167400,0,0,0,0,0,0,0,20.3466321792449,1,52,0,0,21,10.0969962987206,6.4831073514572,13.7707725726174,341300,"生态旅游","安徽省宿州市灵璧县城市公园 PPP 项目",0,"c9ac2ba126a6497cbf4a5a48ed50733e",17,"3",0,0,0,0,0,0,0,0,"Environment"
"3266","孝感市",2017,"湖北省",1,4.418e+09,NA,NA,NA,NA,NA,NA,NA,22.2089529419443,1,50,0,0,16,10.3808391194444,6.25958146406492,14.0719233010568,420900,"轨道交通","湖北省孝感市云梦县城市基础设施投资建设运营（汉十高铁孝感西站核心区）PPP项目",1,"cc531a9a4ce448558b41d9fb7c2344e9",23,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3267","广州市",2017,"广东省",2,807063300,0,0,100,100,0,0,100,20.5089126618198,2,54,0,0,12,11.8631103942502,6.76849321164863,16.4500176939894,440100,"市政道路","广州大道（天河北路－洛溪大桥）快捷化改造系统工程－洛溪大桥拓宽工程",0,"ccba8c49e10f4712956ed097ebf29daf",13,"1",80706330000,0,80706330000,80706330000,25.1140828478203,25.1140828478203,25.1140828478203,0,"Public Transportation"
