"","distCity","year","invest","invest_n","invest_mean","cityname","cityps.x","name.x","officerID.x","gender_fem.x","birth_yr.x","ethnicity.x","home_city.x","home_prov.x","edu_first.x","college_yr.x","college_major.x","college_code.x","edu_onjob.x","edu_onjob_ps.x","firstjob_yr.x","party_yr.x","college_str_other.x","promotion.x","sec_age","ps_term","ps_begin_yr","cityps.y","name.y","officerID.y","gender_fem.y","birth_yr.y","ethnicity.y","home_city.y","home_prov.y","edu_first.y","college_yr.y","college_major.y","college_code.y","edu_onjob.y","edu_onjob_ps.y","firstjob_yr.y","party_yr.y","college_str_other.y","promotion_mayor","mayor_age","prov_id","mayor_term_id","mayor_term","mayor_begin_yr","mayor_end_yr","n_city","first_year","first_mayor","mayor_begin_age","mayor_term_rev","ting_term","ting_term_d","purge_mayor","mayor_count","vice_province","ps_term_2","sec_age_2","mayor_age_2","mayor_term_2","mayor_age_d","sec_age_d","mayor_2term","mayor_work_yr","mayor_party_yr","mayor_term1","mayor_firstyr","ps_term1","pop_eoy","pop_avg","gdp_pc","gdp","fiscal_rev_inbudget","lgdp_pc","lpop_eoy","lfiscal_rev","pref_code","invest_dummy","invest_l","provID","lpopul","lfiscal","prov_prov_ch","prov_name","prov_begin_yr","prov_end_yr","prov_ps_term","prov_home_prov","prov_college_code","prov_gov_begin_yr","local","purge_n","mayor_local","con_mayor","first_con_mayor","con_ps","purge_n_l1","purge_n_l2","fiscal_exp","employment","fiscal_rev","fixed_invest","lfiscal1","lexp","local_size","local_soe_size","local_nonsoe_size","soe_size","local_size_l","local_soe_size_l","local_nonsoe_size_l","soe_size_l","rev_exp_ratio","mayor_tenlength"
"398",220500,2015,4.37e+11,1,4.37e+11,"通化市",1,"金育辉",2776,0,1966,0,220100,220000,NA,NA,NA,NA,21,2,1988,NA,NA,1,49,1,2015,0,"乔恒",2776,0,1960,0,220700,220000,NA,NA,NA,NA,21,2,NA,NA,NA,0,55,"22",339,2,2014,2016,9,2014,1,54,2,2,0,0,1,0,1,2401,3025,4,0,0,0,NA,NA,2,0,1,222.2,222.2,45378,1008.4958,83.719,10.7227826850841,5.40806823050716,4.4393398976352,220500,1,22.1980288460539,"220000",5.40357787720553,4.4274659529293,"吉林省","巴音朝鲁",2015,2017,2,150000,10135,2015,NA,0,0,0,0,0,1,0,2302612,28.066,781264,9640251,13.5686683998722,14.6495546887082,0,0,0,0,0,0,0,0,2.94729054455344,3
"399",220500,2016,80071670000,2,40035835000,"通化市",1,"金育辉",2776,0,1966,0,220100,220000,NA,NA,NA,NA,21,2,1988,NA,NA,1,50,2,2015,0,"乔恒",2776,0,1960,0,220700,220000,NA,NA,NA,NA,21,2,NA,NA,NA,0,56,"22",339,3,2014,2016,9,2014,1,54,1,3,0,0,1,0,4,2500,3136,9,0,0,0,NA,NA,3,0,2,221.1,221.65,45171,10012129,781264,10.7182105669912,5.40312773090038,13.5686696798484,220500,1,20.5010177595757,"220000",5.3986150878634,13.5686683998722,"吉林省","巴音朝鲁",2015,2017,3,150000,10135,2015,NA,0,0,0,0,0,0,1,2588675,27.4606,827809,10657295,13.626537730429,14.7666567197609,7297233500,7297233500,0,7297233500,22.7107611408068,22.7107611408068,0,22.7107611408068,3.12714043940088,3
"400",220500,2017,410459680000,9,45606631111.1111,"通化市",1,"李国强",11007,0,1967,0,220100,220000,5,1985,NA,NA,21,0,1989,1994,NA,0,50,1,2017,0,"刘化文",11007,0,1969,0,220100,220000,3,1990,1,NA,18,0,1993,NA,NA,0,48,"22",342,1,2017,2017,9,2016,0,48,1,2,0,0,1,0,1,2500,2304,1,0,0,0,24,NA,1,1,1,220,221,42979,9475914,827809,10.6684669032902,5.39816270151775,13.6265389384364,220500,1,22.1353733533459,"220000",5.39362754635236,13.626537730429,"吉林省","巴音朝鲁",2015,2017,4,150000,10135,2015,NA,0,0,1,1,1,0,0,2545814,19.144,618818,NA,13.3355664858165,14.749960999657,7128003938,7128003938,3705704548,3422299390,22.6872970797242,22.6872970797242,22.0331392392894,21.9535784986537,4.11399474481996,1
"401",220600,2010,0,0,0,"白山市",1,"李伟",3566,0,1958,0,530100,530000,3,1978,3,10200,12,NA,1982,NA,NA,0,52,3,2008,0,"彭永林",3566,0,1961,0,220200,220000,3,1980,2,10184,21,2,1984,1984,NA,0,49,"22",347,1,2010,2014,9,2010,1,49,5,1,0,0,1,0,9,2704,2401,1,0,0,0,26,26,1,1,3,129.72,129.71,27495,356.635,19.7769,10.2217594489419,4.87305763111169,3.03384179263668,220600,0,-13.8155105579643,"220000",4.86537828143912,2.98451458994848,"吉林省","孙政才",2010,2012,2,370000,NA,2010,NA,0,0,1,1,0,0,0,1000777,17.2,252708,3461670,12.4399899509678,13.816287256256,0,0,0,0,0,0,0,0,3.9602109945075,5
"402",220600,2011,0,0,0,"白山市",1,"李伟",3566,0,1958,0,530100,530000,3,1978,3,10200,12,NA,1982,NA,NA,0,53,4,2008,0,"彭永林",3566,0,1961,0,220200,220000,3,1980,2,10184,21,2,1984,1984,NA,0,50,"22",347,2,2010,2014,9,2010,1,49,4,2,0,0,1,0,16,2809,2500,4,0,0,0,27,27,2,0,4,128.7,129.21,33524,433.167,25.2708,10.4200168792188,4.8652240913224,3.26845805622197,220600,0,-13.8155105579643,"220000",4.85748411460208,3.2296495789916,"吉林省","孙政才",2010,2012,3,370000,NA,2010,NA,0,0,1,1,0,0,0,1273793,19.19,355308,4099401,12.7807402979391,14.0575096215361,0,0,0,0,0,0,0,0,3.58503889583122,5
"403",220600,2012,0,0,0,"白山市",1,"李伟",3566,0,1958,0,530100,530000,3,1978,3,10200,12,NA,1982,NA,NA,0,54,5,2008,0,"彭永林",3566,0,1961,0,220200,220000,3,1980,2,10184,21,2,1984,1984,NA,0,51,"22",347,3,2010,2014,9,2010,1,49,3,3,0,0,1,0,25,2916,2601,9,0,0,0,28,28,3,0,5,128.5,128.6,41325,531.4342,35.5308,10.6292229226892,4.86368088113959,3.59815574037577,220600,0,-13.8155105579643,"220000",4.85592890433527,3.57039992596296,"吉林省","孙政才",2010,2012,4,370000,NA,2010,NA,0,0,1,1,0,0,0,1400929,18.9,436304,5022326,12.9860945270733,14.1526461459479,0,0,0,0,0,0,0,0,3.21090111481903,5
"404",220600,2013,0,0,0,"白山市",1,"李伟",3566,0,1958,0,530100,530000,3,1978,3,10200,12,NA,1982,NA,NA,0,55,6,2008,0,"彭永林",3566,0,1961,0,220200,220000,3,1980,2,10184,21,2,1984,1984,NA,0,52,"22",347,4,2010,2014,9,2010,1,49,2,4,0,0,1,0,36,3025,2704,16,0,0,0,29,29,4,0,6,127.9,128.2,50158,643.0212,43.6304,10.8229333021036,4.85903690994514,3.79841524118224,220600,0,-13.8155105579643,"220000",4.8512487085848,3.77575415509716,"吉林省","王儒林",2013,2014,2,410000,NA,2013,NA,0,0,0,0,0,0,0,1371568,19,463180,5066064,13.0458710264158,14.1314651688817,0,0,0,0,0,0,0,0,2.96119867006347,5
"405",220600,2014,0,0,0,"白山市",1,"李伟",3566,0,1958,0,530100,530000,3,1978,3,10200,12,NA,1982,NA,NA,0,56,7,2008,0,"彭永林",3566,0,1961,0,220200,220000,3,1980,2,10184,21,2,1984,1984,NA,0,53,"22",347,5,2010,2014,9,2010,1,49,1,5,1,0,1,0,49,3136,2809,25,0,0,0,30,30,5,0,6,127.1,127.5,53043,673.6447,46.318,10.8788581843462,4.85281120890269,3.8568907727901,220600,0,-13.8155105579643,"220000",4.84497417819541,3.83553065443963,"吉林省","王儒林",2013,2014,3,410000,NA,2013,NA,0,0,0,0,0,0,0,1381508,18.3081,442513,5608031,13.0002251215297,14.1386862141359,0,0,0,0,0,0,0,0,3.12196025879466,5
"406",220600,2015,149125980000,1,149125980000,"白山市",1,"李伟",3566,0,1958,0,530100,530000,3,1978,3,10200,12,NA,1982,NA,NA,0,57,8,2008,0,"吴德金",3566,0,1967,1,230100,230000,3,1985,1,NA,18,2,1989,1996,NA,0,48,"22",343,1,2015,2016,9,2012,0,48,2,4,0,0,1,0,64,3249,2304,1,0,0,0,26,19,1,1,6,126.3,126.7,53300,675.2889,44.2513,10.8836916101539,4.84654650556336,3.81223139901503,220600,1,21.1228871030229,"220000",4.83866002935645,3.78988474955347,"吉林省","巴音朝鲁",2015,2017,2,150000,10135,2015,NA,0,0,1,0,0,0,0,1575478,17.8344,447965,6314605,13.0124703833452,14.270069276261,7858939146,37281495000,7858939146,29422555854,22.7849174657034,24.3417629279179,22.7849174657034,24.1050274230914,3.51696672731129,2
"407",220600,2016,180480470000,4,45120117500,"白山市",1,"张志军",2159,0,1964,0,210700,210000,3,1985,3,10205,21,2,1989,NA,NA,0,52,1,2016,0,"吴德金",2159,0,1967,1,230100,230000,3,1985,1,NA,18,2,1989,1996,NA,0,49,"22",343,2,2015,2016,9,2012,0,48,1,5,1,0,1,0,1,2704,2401,4,0,0,0,27,20,2,0,1,125.37,125.82,53136,6685521,447965,10.8806099436165,4.83921411177059,13.01247261566,220600,1,21.3137182234313,"220000",4.83126936512793,13.0124703833452,"吉林省","巴音朝鲁",2015,2017,3,150000,10135,2015,NA,0,0,1,0,1,0,0,1788066,17.0203,470252,6627200,13.0610240002111,14.396645146786,49601715900,49601715900,49601715900,0,24.6272912648571,24.6272912648571,24.6272912648571,0,3.80235703410087,2
"408",220600,2017,314444790000,6,52407465000,"白山市",1,"张志军",2159,0,1964,0,210700,210000,3,1985,3,10205,21,2,1989,NA,NA,0,53,2,2016,0,"王志厚",2159,0,1963,0,220200,220000,NA,NA,NA,NA,12,0,1981,1984,NA,0,54,"22",350,1,2017,2017,9,2016,0,54,1,2,0,0,1,0,4,2809,2916,1,0,0,0,36,33,1,1,2,122,123,56411,6966243,470252,10.9404194539302,4.81218435537242,13.0610261267283,220600,1,21.8689041631987,"220000",4.80402104473326,13.0610240002111,"吉林省","巴音朝鲁",2015,2017,4,150000,10135,2015,NA,0,0,1,1,1,0,0,1863368,16.6661,269507,NA,12.5043496430198,14.4378961609413,48926346000,48926346000,23784348000,25141998000,24.6135818613677,24.6135818613677,23.8922935542624,23.9478055119307,6.91398739179316,1
"409",220700,2010,0,0,0,"松原市",1,"蓝军",3800,0,1953,0,220300,220000,1,NA,NA,NA,18,2,1970,1973,NA,1,57,5,2006,0,"孙鸿志",3800,0,1965,0,220200,220000,2,NA,NA,NA,21,2,1986,1986,NA,0,45,"22",354,5,2006,2010,9,2004,0,41,1,7,1,0,1,0,25,3249,2025,25,0,0,0,24,24,5,0,5,288.33,286.72,31421,900.83,25.8289,10.355231738165,5.66756790518855,3.28947966471521,220700,0,-13.8155105579643,"220000",5.6641056575033,3.25149402006079,"吉林省","孙政才",2010,2012,2,370000,NA,2010,NA,0,0,0,0,0,0,0,1042838,21.49,309719,7494531,12.6434207137727,13.8574564007304,0,0,0,0,0,0,0,0,3.3670456123131,1
"410",220700,2011,0,0,0,"松原市",1,"王常松",2804,0,1962,0,340200,340000,4,NA,4,10001,12,NA,1986,1985,NA,1,49,1,2011,0,"李相国",2804,0,1962,0,220100,220000,1,NA,NA,NA,18,2,1981,1984,NA,0,49,"22",356,1,2011,2015,9,2011,1,49,5,1,0,0,1,0,1,2401,2401,1,0,0,0,30,27,1,1,1,290.05,289.19,38136,1102.8462,30.9719,10.5489139968847,5.67349507371774,3.46485739202211,220700,0,-13.8155105579643,"220000",5.67005332191207,3.43308034179655,"吉林省","孙政才",2010,2012,3,370000,NA,2010,NA,0,0,1,1,1,0,0,1222728,21.85,426742,7614190,12.9639348941424,14.0165949860091,0,0,0,0,0,0,0,0,2.86526285202769,5
"411",220700,2012,0,0,0,"松原市",1,"王常松",2804,0,1962,0,340200,340000,4,NA,4,10001,12,NA,1986,1985,NA,1,50,2,2011,0,"李相国",2804,0,1962,0,220100,220000,1,NA,NA,NA,18,2,1981,1984,NA,0,50,"22",356,2,2011,2015,9,2011,1,49,4,2,0,0,1,0,4,2500,2500,4,0,0,0,31,28,2,0,2,292.1,291.1,46749,1360.9668,42.6742,10.7525481441137,5.68051384771685,3.77675753873731,220700,0,-13.8155105579643,"220000",5.6770962093937,3.75359452216618,"吉林省","孙政才",2010,2012,4,370000,NA,2010,NA,0,0,1,1,1,0,0,1425859,21.6,580014,9669287,13.2708075201623,14.1702849970873,0,0,0,0,0,0,0,0,2.45831824749058,5
"412",220700,2013,0,0,0,"松原市",1,"高福平",377,0,1964,0,222400,220000,3,NA,NA,10184,18,0,NA,NA,NA,1,49,1,2013,0,"李相国",377,0,1962,0,220100,220000,1,NA,NA,NA,18,2,1981,1984,NA,0,51,"22",356,3,2011,2015,9,2011,1,49,3,3,0,0,1,0,1,2401,2601,9,0,0,0,32,29,3,0,1,289.8,291,55177,1605.4206,58.0014,10.9183014787688,5.67263574565936,4.07756117243775,220700,0,-13.8155105579643,"220000",5.66919102988658,4.06046714818614,"吉林省","王儒林",2013,2014,2,410000,NA,2013,NA,0,0,0,0,0,0,0,1601074,27.4,620000,9882823,13.3374747570213,14.2861852120225,0,0,0,0,0,0,0,0,2.58237741935484,5
"413",220700,2014,0,0,0,"松原市",1,"高福平",377,0,1964,0,222400,220000,3,NA,NA,10184,18,0,NA,NA,NA,1,50,2,2013,0,"李相国",377,0,1962,0,220100,220000,1,NA,NA,NA,18,2,1981,1984,NA,0,52,"22",356,4,2011,2015,9,2011,1,49,2,4,0,0,1,0,4,2500,2704,16,0,0,0,33,30,4,0,2,283,286.4,58321,1650.4848,62,10.9737175133119,5.64897423816121,4.14313472639153,220700,0,-13.8155105579643,"220000",5.64544689764324,4.12713438504509,"吉林省","王儒林",2013,2014,3,410000,NA,2013,NA,0,0,0,0,0,0,0,1718609,26.5151,625070,11445246,13.345618922447,14.3570258006682,0,0,0,0,0,0,0,0,2.74946645975651,5
"414",220700,2015,476255430000,3,158751810000,"松原市",1,"高福平",377,0,1964,0,222400,220000,3,NA,NA,10184,18,0,NA,NA,NA,1,51,3,2013,0,"李相国",377,0,1962,0,220100,220000,1,NA,NA,NA,18,2,1981,1984,NA,1,53,"22",356,5,2011,2015,9,2011,1,49,1,5,1,0,1,0,9,2601,2809,25,0,0,0,34,31,5,0,3,278.5,280.7,56868,1596.2932,62.507,10.9484880717556,5.63300229259515,4.15115013604355,220700,1,22.284049978909,"220000",5.62941805936734,4.13527855047082,"吉林省","巴音朝鲁",2015,2017,2,150000,10135,2015,NA,0,0,0,0,0,0,0,1829262,26.0576,502083,12864514,13.1265207236524,14.4194231647904,96356656000,96356656000,836152800,95520503200,25.2913223109049,25.2913223109049,20.5443219306632,25.282606754594,3.64334582130843,5
"415",220700,2016,1280259230000,2,640129615000,"松原市",1,"李相国",3994,0,1962,0,220100,220000,1,NA,NA,NA,18,2,1981,1984,NA,0,54,1,2016,0,"高材林",3994,0,1964,0,430700,430000,5,1981,1,10532,12,NA,1985,1984,NA,0,52,"22",351,1,2016,2017,9,2010,0,52,2,7,1,0,1,0,1,2916,2704,1,0,0,0,31,32,1,1,1,278.07,278.26,58841,16373003,502083,10.9825941698123,5.63146264640956,13.1265227153529,220700,1,23.2729135108044,"220000",5.62787288055585,13.1265207236524,"吉林省","巴音朝鲁",2015,2017,3,150000,10135,2015,NA,0,0,1,0,1,0,0,2235018,26.3923,507079,14157342,13.1364220889753,14.6197598396887,0,0,0,0,0,0,0,0,4.40763273572757,2
"416",220700,2017,153816940000,3,51272313333.3333,"松原市",1,"李相国",3994,0,1962,0,220100,220000,1,NA,NA,NA,18,2,1981,1984,NA,0,55,2,2016,0,"高材林",3994,0,1964,0,430700,430000,5,1981,1,10532,12,NA,1985,1984,NA,0,53,"22",351,2,2016,2017,9,2010,0,52,1,8,1,0,1,0,4,3025,2809,4,0,0,0,32,33,2,0,2,278,278,59413,16516898,507079,10.9922683366243,5.63121178182137,13.1364240610527,220700,1,21.1538588450075,"220000",5.62762111369064,13.1364220889753,"吉林省","巴音朝鲁",2015,2017,4,150000,10135,2015,NA,0,0,1,0,1,0,0,2729650,24.5339,478646,NA,13.0787165635026,14.819683953814,0,0,0,0,0,0,0,0,5.70285764427155,2
"417",220800,2010,0,0,0,"白城市",1,"姜治莹",1588,0,1961,0,222400,220000,3,1980,NA,10183,21,2,NA,NA,NA,0,49,2,2009,0,"李晋修",1588,0,1962,0,220100,220000,3,1983,2,10193,18,2,1986,NA,NA,0,48,"22",360,1,2010,2011,9,2008,0,48,2,3,0,0,2,0,4,2401,2304,1,0,0,0,24,NA,1,1,2,203.17,203.05,17404,353.363,12.6346,9.76445534384057,5.31895298014811,2.61261067960028,220800,0,-13.8155105579643,"220000",5.31404306700952,2.53643908224643,"吉林省","孙政才",2010,2012,2,370000,NA,2010,NA,0,0,1,0,0,0,0,921691,18.51,180131,3003012,12.1014396429483,13.7339653053686,0,0,0,0,0,0,0,0,5.11678167555834,2
"418",220800,2011,0,0,0,"白城市",1,"姜治莹",1588,0,1961,0,222400,220000,3,1980,NA,10183,21,2,NA,NA,NA,0,50,3,2009,0,"李晋修",1588,0,1962,0,220100,220000,3,1983,2,10193,18,2,1986,NA,NA,1,49,"22",360,2,2010,2011,9,2008,0,48,1,4,0,0,2,0,9,2500,2401,4,0,0,0,25,NA,2,0,3,202.64,202.91,21973,445.1802,18.0131,9.99756970589727,5.31635372903414,2.94512821527287,220800,0,-13.8155105579643,"220000",5.31143100569342,2.89109927097212,"吉林省","孙政才",2010,2012,3,370000,NA,2010,NA,0,0,1,0,0,0,0,1150487,19.44,245726,3444887,12.4119723730165,13.9556958889587,0,0,0,0,0,0,0,0,4.68199132366945,2
"419",220800,2012,0,0,0,"白城市",1,"李晋修",3557,0,1962,0,220100,220000,3,1983,2,10193,18,2,1986,NA,NA,1,50,1,2012,0,"安桂武",3557,0,1967,0,210700,210000,4,1986,1,10213,18,2,1992,1985,NA,0,45,"22",357,1,2012,2015,9,2005,0,45,4,8,1,0,1,0,1,2500,2025,1,0,0,0,20,27,1,1,1,202.5,202.6,27374,554.5757,24.5726,10.2173489367712,5.31566600488265,3.24152146579206,220800,0,-13.8155105579643,"220000",5.31073988654659,3.20163200104036,"吉林省","孙政才",2010,2012,4,370000,NA,2010,NA,0,0,1,0,1,0,0,1427077,20.8,310287,4366341,12.6452529546185,14.1711388543585,0,0,0,0,0,0,0,0,4.59921620950926,4
"420",220800,2013,0,0,0,"白城市",1,"李晋修",3557,0,1962,0,220100,220000,3,1983,2,10193,18,2,1986,NA,NA,1,51,2,2012,0,"安桂武",3557,0,1967,0,210700,210000,4,1986,1,10213,18,2,1992,1985,NA,0,46,"22",357,2,2012,2015,9,2005,0,45,3,9,1,0,1,0,4,2601,2116,4,0,0,0,21,28,2,0,2,200,201.3,30576,615.5007,31.0287,10.3279706664801,5.30330490805908,3.46663237584766,220800,0,-13.8155105579643,"220000",5.29831736654804,3.43491258264229,"吉林省","王儒林",2013,2014,2,410000,NA,2013,NA,0,0,0,0,0,0,0,1560377,21.6,369609,4801490,12.8202009691025,14.2604380166957,0,0,0,0,0,0,0,0,4.22169644137453,4
"421",220800,2014,0,0,0,"白城市",1,"李晋修",3557,0,1962,0,220100,220000,3,1983,2,10193,18,2,1986,NA,NA,1,52,3,2012,0,"安桂武",3557,0,1967,0,210700,210000,4,1986,1,10213,18,2,1992,1985,NA,0,47,"22",357,3,2012,2015,9,2005,0,45,2,10,1,0,1,0,9,2704,2209,9,0,0,0,22,29,3,0,3,199.1,199.6,34791,692.3486,36.9609,10.4571140116248,5.29881724158969,3.63655668262821,220800,0,-13.8155105579643,"220000",5.29380721107015,3.60986059712636,"吉林省","王儒林",2013,2014,3,410000,NA,2013,NA,0,0,0,0,0,0,0,1829198,21.5924,413952,5871375,12.9335053040567,14.4193881773913,0,0,0,0,0,0,0,0,4.41886498917749,4
"422",220800,2015,4.9887e+10,1,4.9887e+10,"白城市",1,"李晋修",3557,0,1962,0,220100,220000,3,1983,2,10193,18,2,1986,NA,NA,1,53,4,2012,0,"安桂武",3557,0,1967,0,210700,210000,4,1986,1,10213,18,2,1992,1985,NA,1,48,"22",357,4,2012,2015,9,2005,0,45,1,11,1,0,1,0,16,2809,2304,16,0,0,0,23,30,4,0,4,197.8,198.4,34586,686.1811,41.3952,10.4512042548859,5.29229929422247,3.74703514828228,220800,1,20.0278560987322,"220000",5.28725641918861,3.72316493208049,"吉林省","巴音朝鲁",2015,2017,2,150000,10135,2015,NA,0,0,0,0,0,0,0,2030517,20.7679,401809,6599440,12.9037321303157,14.5238009983955,17211015000,17211015000,0,17211015000,23.5688154228276,23.5688154228276,0,23.5688154228276,5.0534383251744,4
"423",220800,2016,1.62474e+11,3,5.4158e+10,"白城市",1,"庞庆波",2604,0,1961,0,220300,220000,3,1979,2,60129,18,1,1983,NA,NA,0,55,1,2016,0,"李明伟",2604,0,1968,0,220300,220000,3,1989,3,10203,18,2,1993,1995,NA,0,48,"22",362,1,2016,2017,9,2015,0,48,2,2,0,0,1,0,1,3025,2304,1,0,0,0,23,21,1,1,1,196.67,197.21,35571,6996822,401809,10.4792859781262,5.28659897359384,12.9037346190573,220800,1,21.2086136399267,"220000",5.28152719724056,12.9037321303157,"吉林省","巴音朝鲁",2015,2017,3,150000,10135,2015,NA,0,0,1,1,1,0,0,2224702,20.7323,420400,7290400,12.9489619179849,14.6151335320284,0,0,0,0,0,0,0,0,5.29186964795433,2
"424",220800,2017,440230360000,3,146743453333.333,"白城市",1,"庞庆波",2604,0,1961,0,220300,220000,3,1979,2,60129,18,1,1983,NA,NA,0,56,2,2016,0,"李明伟",2604,0,1968,0,220300,220000,3,1989,3,10203,18,2,1993,1995,NA,0,49,"22",362,2,2016,2017,9,2015,0,48,1,3,0,0,1,0,4,3136,2401,4,0,0,0,24,22,2,0,2,193,195,35892,7001392,420400,10.4882697084179,5.26785815906333,12.9489642966691,220800,1,22.2053937863231,"220000",5.26269018890489,12.9489619179849,"吉林省","巴音朝鲁",2015,2017,4,150000,10135,2015,NA,0,0,1,1,1,0,0,2563527,20.0241,415069,NA,12.9362000504526,14.7568946026256,195799500,195799500,195799500,0,19.0926017395385,19.0926017395385,19.0926017395385,0,6.17614661658664,2
"425",230100,2010,0,0,0,"哈尔滨市",1,"盖如垠",311,0,1953,0,210600,210000,2,NA,NA,NA,18,2,1970,1973,NA,1,57,1,2010,0,"张效廉",311,0,1964,0,370800,370000,3,1982,1,10022,18,2,1986,1985,NA,1,46,"23",368,4,2007,2010,13,1998,0,43,1,13,1,0,1,1,1,3249,2116,16,0,0,0,24,25,4,0,1,991.6,990.7,32053,3175.54,193.36,10.3751460617124,6.90032776315334,5.2697121095377,230100,0,-13.8155105579643,"230000",6.89931980016104,5.26455373639523,"黑龙江省","吉炳轩",2008,2012,4,410000,10459,2008,NA,0,0,0,0,1,0,0,4529706,135.17,2381428,26518734,14.6832108657196,15.3261675946908,0,0,0,0,0,0,0,0,1.90209655719174,1
"426",230100,2011,0,0,0,"哈尔滨市",1,"盖如垠",311,0,1953,0,210600,210000,2,NA,NA,NA,18,2,1970,1973,NA,1,58,2,2010,0,"林铎",311,0,1956,0,371700,370000,3,1974,1,90045,18,1,1979,1975,NA,1,55,"23",370,1,2011,2011,13,2000,0,55,1,12,1,0,1,1,4,3364,3025,1,0,1,0,32,36,1,1,2,992.02,991.81,36951,3664.8538,238.1428,10.5173479896096,6.90075080482925,5.47706086304545,230100,0,-13.8155105579643,"230000",6.89974326837196,5.47287049374344,"黑龙江省","吉炳轩",2008,2012,5,410000,10459,2008,NA,0,0,1,0,1,0,0,5571368,131.34,3003190,30119710,14.9151856150273,15.5331511831846,0,0,0,0,0,0,0,0,1.85515002380802,1
"427",230100,2012,0,0,0,"哈尔滨市",1,"林铎",2016,0,1956,0,371700,370000,3,1974,1,90045,18,1,1979,1975,NA,0,56,1,2012,0,"宋希斌",2016,0,1963,0,370600,370000,3,1982,2,60150,18,2,1985,1984,NA,0,49,"23",371,1,2012,2017,13,2002,0,49,6,11,1,0,1,1,1,3136,2401,1,0,0,0,27,28,1,1,1,993.3,992.6,42736,4242.1894,300.319,10.6627969353497,6.90203897198603,5.70816950422107,230100,0,-13.8155105579643,"230000",6.90103273322131,5.70484524305109,"黑龙江省","吉炳轩",2008,2012,6,410000,10459,2008,NA,0,0,1,0,1,0,0,6435756,138.3,3547160,39499592,15.0816578412808,15.6773798746293,0,0,0,0,0,0,0,0,1.81434048647369,6
"428",230100,2013,0,0,0,"哈尔滨市",1,"林铎",2016,0,1956,0,371700,370000,3,1974,1,90045,18,1,1979,1975,NA,0,57,2,2012,0,"宋希斌",2016,0,1963,0,370600,370000,3,1982,2,60150,18,2,1985,1984,NA,0,50,"23",371,2,2012,2017,13,2002,0,49,5,12,1,0,1,1,4,3249,2500,4,0,0,0,28,29,2,0,2,993.5,993.4,45810,4550.2155,354.716,10.7322576868808,6.90224009829403,5.87413265966894,230100,0,-13.8155105579643,"230000",6.90123406199187,5.87131746930465,"黑龙江省","王宪魁",2013,2016,2,130000,10613,2013,NA,0,0,0,0,0,0,0,7097811,137.4,4022808,49400101,15.2074907242151,15.7752969846151,0,0,0,0,0,0,0,0,1.76439218575681,6
"429",230100,2014,4944315160000,3,1648105053333.33,"哈尔滨市",1,"林铎",2016,0,1956,0,371700,370000,3,1974,1,90045,18,1,1979,1975,NA,0,58,3,2012,0,"宋希斌",2016,0,1963,0,370600,370000,3,1982,2,60150,18,2,1985,1984,NA,0,51,"23",371,3,2012,2017,13,2002,0,49,4,13,1,0,1,1,9,3364,2601,9,0,1,0,29,30,3,0,3,995.2,994.4,50423,5017.0491,402.2808,10.8282026991702,6.90394804063918,5.9996330935058,230100,1,24.6240893940189,"230000",6.90294372198492,5.99715035223891,"黑龙江省","王宪魁",2013,2016,3,130000,10613,2013,NA,0,0,0,0,0,0,0,7400780,136.3026,4235203,41759761,15.2589418188038,15.817095958025,0,0,0,0,0,0,0,0,1.74744398320458,6
"430",230100,2015,226407010000,4,56601752500,"哈尔滨市",1,"陈海波",4821,0,1962,0,220800,220000,3,1979,1,10145,18,2,1983,1982,NA,0,53,1,2015,0,"宋希斌",4821,0,1963,0,370600,370000,3,1982,2,60150,18,2,1985,1984,NA,0,52,"23",371,4,2012,2017,13,2002,0,49,3,14,1,0,1,1,1,2809,2704,16,0,0,0,30,31,4,0,1,987.3,991.3,53872,5340.0715,423.5203,10.8943661414009,6.89598629538214,6.05095982557386,230100,1,21.5404299597055,"230000",6.8949739446174,6.04860144682761,"黑龙江省","王宪魁",2013,2016,4,130000,10613,2013,NA,0,0,0,0,1,0,0,8248444,133.3069,4077328,45956910,15.2209524298776,15.9255351344619,0,0,0,0,0,0,0,0,2.02300231916589,6
"431",230100,2016,892591420000,8,111573927500,"哈尔滨市",1,"陈海波",4821,0,1962,0,220800,220000,3,1979,1,10145,18,2,1983,1982,NA,0,54,2,2015,0,"宋希斌",4821,0,1963,0,370600,370000,3,1982,2,60150,18,2,1985,1984,NA,0,53,"23",371,5,2012,2017,13,2002,0,49,2,15,1,0,1,1,4,2916,2809,25,0,0,0,31,32,5,0,2,961.37,974.33,59027,57512119,4077328,10.9857502453271,6.86939899210478,15.2209526751362,230100,1,22.9122245907389,"230000",6.86835935047954,15.2209524298776,"黑龙江省","王宪魁",2013,2016,5,130000,10613,2013,NA,0,0,0,0,1,0,0,8762945,130.3974,3762384,50400546,15.1405633569992,15.9860425936289,28213430000,28213430000,0,28213430000,24.0630639426939,24.0630639426939,0,24.0630639426939,2.32909373418556,6
